0.0,0.0,2.5,0.0,basement
0.0,0.0,2.5,0.0,basement
0.0,0.0,2.5,0.0,basement
0.0,0.0,2.5,0.0,basement
0.005859375,0.00439453125,2.5,0.0,basement
0.01904296875,0.01904296875,2.5,0.0,basement
0.041015625,0.041015625,2.5,0.0,basement
0.07177734375,0.07177734375,2.5,0.0,basement
0.1083984375,0.10986328125,2.5,0.0,basement
0.1552734375,0.15673828125,2.5,0.0,basement
0.2080078125,0.2109375,2.5,0.0,basement
0.26953125,0.27392578125,2.5,0.0,basement
0.33984375,0.34423828125,2.5,0.0,basement
0.41748046875,0.42333984375,2.5,0.0,basement
0.50244140625,0.509765625,2.5,0.0,basement
0.59619140625,0.603515625,2.5,0.0,basement
0.697265625,0.7060546875,2.5,0.0,basement
0.80712890625,0.81591796875,2.5,0.0,basement
0.92431640625,0.9345703125,2.5,0.0,basement
0.98583984375,0.99755859375,2.5,0.0,basement
1.1162109375,1.1279296875,2.5,0.0,basement
1.25390625,1.26708984375,2.5,0.0,basement
1.400390625,1.4150390625,2.5,0.0,basement
1.552734375,1.5703125,2.5,0.0,basement
1.71533203125,1.73291015625,2.5,0.0,basement
1.8837890625,1.904296875,2.5,0.0,basement
2.0625,2.08447265625,2.5,0.0,basement
2.2470703125,2.27197265625,2.5,0.0,basement
2.4404296875,2.466796875,2.5,0.0,basement
2.64111328125,2.6689453125,2.5,0.0,basement
2.84912109375,2.8798828125,2.5,0.0,basement
3.06591796875,3.09814453125,2.5,0.0,basement
3.29150390625,3.3251953125,2.5,0.0,basement
3.5244140625,3.55810546875,2.5,0.0,basement
3.7646484375,3.7998046875,2.5,0.0,basement
4.01220703125,4.048828125,2.5,0.0,basement
4.2685546875,4.306640625,2.5,0.0,basement
4.5322265625,4.57177734375,2.5,0.0,basement
4.80322265625,4.84716796875,2.5,0.0,basement
5.0830078125,5.12841796875,2.5,0.0,basement
5.37158203125,5.41845703125,2.5,0.0,basement
5.66748046875,5.71728515625,2.5,0.0,basement
5.97216796875,6.02490234375,2.5,0.0,basement
6.28564453125,6.33984375,2.5,0.0,basement
6.6064453125,6.66357421875,2.5,0.0,basement
6.9345703125,6.99462890625,2.5,0.0,basement
7.271484375,7.33447265625,2.5,0.0,basement
7.61572265625,7.681640625,2.5,0.0,basement
7.96875,8.033203125,2.5,0.0,basement
8.32470703125,8.38623046875,2.5,0.0,basement
8.5048828125,8.5634765625,2.5,0.0,basement
8.8623046875,8.9150390625,2.5,0.0,basement
9.21533203125,9.263671875,2.5,0.0,basement
9.74560546875,9.78515625,2.5,0.0,basement
10.1015625,10.13671875,2.5,0.0,basement
10.28173828125,10.31396484375,2.5,0.0,basement
10.63623046875,10.6728515625,2.5,0.0,basement
10.99072265625,11.0244140625,2.5,0.0,basement
11.34375,11.37451171875,2.5,0.0,basement
11.69677734375,11.724609375,2.5,0.0,basement
12.05419921875,12.0791015625,2.5,0.0,basement
12.41162109375,12.43505859375,2.5,0.0,basement
12.7705078125,12.78955078125,2.5,0.0,basement
13.1279296875,13.14404296875,2.5,0.0,basement
13.48681640625,13.5,2.5,0.0,basement
13.84423828125,13.8544921875,2.5,0.0,basement
14.20166015625,14.21044921875,2.5,0.0,basement
14.3818359375,14.38916015625,2.5,0.0,basement
14.912109375,14.91796875,2.5,0.0,basement
15.08935546875,15.09375,2.5,0.0,basement
15.4423828125,15.44970703125,2.5,0.0,basement
